round,time,val/loss,val/accuracy,val/macro_f1,val/auroc,val/eo_gap,val/fpr_gap,val/sp_gap,val/worst_group_f1,val/worst_group_accuracy
0,0.2005171775817871,0.6927132904529572,0.53,0.5276856597326902,0.526851091906854,0.030495356037151755,0.04958031014369041,0.025753903480569162,0.4279475933609199,0.4975845410628019
1,0.21408987045288086,0.6941474229097366,0.524,0.5239314461282425,0.5244371489724651,0.029334365325077383,0.08358230189216109,0.06692387594598603,0.4232365097116097,0.5217391304347826
2,0.21711945533752441,0.6956286728382111,0.528,0.5278111244497798,0.5236003154218767,0.00611455108359138,0.06736377863138432,0.05353580320192575,0.4444444397118291,0.5221843003412969
3,0.2233138084411621,0.6969326436519623,0.528,0.5273874941924734,0.5254188190991165,0.00023219814241481895,0.08543178261488116,0.05920759756640459,0.45312499529693606,0.5221843003412969
4,0.32217836380004883,0.6978701651096344,0.526,0.5254514218436512,0.5254670979578043,0.007585139318885492,0.06629677052212257,0.046132792534335776,0.45136186300897824,0.5187713310580204
5,0.19961881637573242,0.6985940933227539,0.518,0.517302985511078,0.5262234667439127,0.002941176470588225,0.051145255370607434,0.039306853967782884,0.44015443547532096,0.5051194539249146
6,0.34824109077453613,0.6988205760717392,0.524,0.523382303465291,0.5270120214358133,0.02546439628482977,0.0612462654716176,0.03447593609338673,0.45559845091814377,0.5187713310580204
7,0.4158034324645996,0.6986250281333923,0.516,0.5157210553278688,0.5271407650589807,0.009287925696594423,0.0471617584293641,0.03846597747770031,0.4313725443106498,0.5051194539249146
8,0.31330347061157227,0.6994388848543167,0.522,0.5211553179809183,0.5262878385554965,0.01764705882352946,0.051145255370607434,0.0489686897165752,0.44015443547532096,0.5051194539249146
9,0.33470726013183594,0.6994784474372864,0.522,0.5208020050125313,0.525515376816492,0.014473684210526305,0.021909233176838794,0.035316812583469415,0.44106463413494484,0.49829351535836175
10,0.4109349250793457,0.6990508884191513,0.524,0.5230766764455987,0.5250325882296142,0.007120743034055743,0.03201024327784896,0.03731183327562615,0.4444444397803908,0.5051194539249146
11,0.3668556213378906,0.6989630907773972,0.516,0.5152243589743589,0.5247107291716957,0.002941176470588225,0.026959738227343877,0.027649997526833836,0.4367816045319358,0.49829351535836175
12,0.32521891593933105,0.6986191421747208,0.518,0.5176739475885699,0.5245497996427364,0.034520123839009265,0.008891734243846927,0.03505300819442392,0.42187499529937744,0.4948805460750853
13,0.39830708503723145,0.6988742500543594,0.52,0.5195079761675956,0.5238899885740034,0.004411764705882337,0.02297624128610043,0.024814100344594525,0.44015443547532096,0.5051194539249146
14,0.33873939514160156,0.6992767602205276,0.52,0.5184899845916795,0.5239865462913791,0.03181114551083586,0.030943235168587324,0.016834017575967475,0.45692883433292664,0.5051194539249146
15,0.46680212020874023,0.6991112381219864,0.514,0.5129694433421119,0.52331064226975,0.02546439628482977,0.016858728126333822,0.009167202519331896,0.4452830142348167,0.49829351535836175
16,0.38307762145996094,0.6987469494342804,0.516,0.5150611584026675,0.5232140845523745,0.02546439628482977,0.0027742210840803194,0.0043362846449358505,0.4452830142348167,0.49829351535836175
17,0.3361930847167969,0.6986654102802277,0.518,0.5171482495121394,0.5225381805307456,0.02546439628482977,0.007824726134585291,0.007749253928212241,0.44696969232868455,0.5017064846416383
18,0.3012251853942871,0.698817789554596,0.512,0.5108730515106806,0.5235037577045012,0.007585139318885492,0.011808223075828739,0.013998120393728053,0.43773584442406555,0.49146757679180886
19,0.30024290084838867,0.6985148787498474,0.514,0.512781954887218,0.5229726902589356,0.01811145510835921,0.007326789016929847,0.0023412639527790047,0.4419475609258091,0.49146757679180886
